name,Latitude,Longitude
"Space Invader PA_1136, 18 rue Coriolis",48.835882,2.391304
"Space Invader PA_1137, pont Delizy",48.895025,2.40982
"Space Invader PA_1138, 112 avenue du GÃ©nÃ©ral Leclerc",48.898349,2.406627
"Space Invader PA_1139, 93 rue de Belleville",48.874031,2.385394
"Space Invader PA_1140, 10 rue Villedo",48.866469,2.335957
"Space Invader PA_1141, Agence Spatiale EuropÃ©enne",48.848419,2.304209
"Space Invader PA_1142, 8 rue de la Plaine",48.849797,2.400222
"Space Invader PA_1143, place du GÃ©nÃ©ral Patton",48.875841,2.286832
"Space Invader PA_1144, 18 rue Piccini",48.874751,2.284192
"Space Invader PA_1145, 1 rue de la Croix Jarry",48.826858,2.382021
"Space Invader PA_1146, 154 rue du Chemin Vert",48.86275,2.387093
"Space Invader PA_1147, pont de la Grange aux Belles",48.873024,2.363929
"Space Invader PA_1149, 42 boulevard de Charonne",48.851057,2.398819
"Space Invader PA_1150, quai Saint-Bernard",48.844928,2.364385
"Space Invader PA_1151, mÃ©tro Tuileries",48.86423,2.33027
"Space Invader PA_1152, village Saint-Paul",48.853332,2.36127
"Space Invader PA_1153, 87 rue Saint-Antoine",48.854585,2.3626
"Space Invader PA_1154, 0 rue LÃ©on Jouhaux",48.868562,2.363243
"Space Invader PA_1155, pont piÃ©ton de la rue Lucien Lambeau",48.857685,2.414452
"Space Invader PA_1156, 12 rue Vieille du Temple",48.856563,2.356857
"Space Invader PA_1157, 81 rue de Beaubourg",48.86391,2.354822
"Space Invader PA_1158, 33 boulevard de Charonne",48.851158,2.398184
"Space Invader PA_1159, 6 place des Ternes",48.87847,2.298683
"Space Invader PA_1160, 165 rue du Faubourg Saint-HonorÃ©",48.874707,2.305867
"Space Invader PA_1161, 42 rue des Francs-Bourgeois",48.858606,2.359031
"Space Invader PA_1162, 14 rue des PrÃ©cheurs",48.862045,2.34868
"Space Invader PA_1163, 8 place Jacques Bonsergent",48.871181,2.36107
"Space Invader PA_1164, 130 avenue de Wagram",48.885151,2.303648
"Space Invader PA_1165, 48 rue du Caire",48.868077,2.348778
"Space Invader PA_1166, 1 quai de Bourbon",48.852446,2.35698
"Space Invader PA_1167, 84 rue Bonaparte",48.849736,2.332597
"Space Invader PA_1168, 1 rue Verniquet",48.886756,2.300392
"Space Invader PA_1169, 6 avenue de la Porte de la Chapelle",48.89895,2.359518
"Space Invader PA_1170, 45 rue des Gravilliers",48.864156,2.355424
"Space Invader PA_1171, 68 rue de la Montagne Sainte-GeneviÃ¨ve",48.846868,2.347805
"Space Invader PA_1172, 93 rue de la Verrerie",48.858828,2.350647
"Space Invader PA_1173, terrasse du Wanderlust",48.840096,2.371144
"Space Invader PA_1174, 14 rue des Fonds-Verts",48.83699,2.391172
"Space Invader PA_1175, 2 rue Rodier",48.877413,2.342371
"Space Invader PA_1176, 5 rue Rodier",48.877403,2.342256
"Space Invader PA_1177, Agence France Presse",48.868795,2.340272
"Space Invader PA_1178, 82 boulevard MassÃ©na",48.82156,2.368532
"Space Invader PA_1179, 213 boulevard Vincent Auriol",48.830787,2.356652
"Space Invader PA_1180, 47 avenue des Gobelins",48.835102,2.353336
"Space Invader PA_1181, 58 rue Caumartin",48.874815,2.328576
"Space Invader PA_1182, 22 rue Guersant",48.880838,2.290073
"Space Invader PA_1183, 9 rue Marsoulan",48.845604,2.402938
"Space Invader PA_1184, croisement E50/A6B",48.762395,2.340419
"Space Invader PA_1185, 59 rue de Charonne",48.853446,2.379467
"Space Invader PA_1186, 32 impasse de la Confiance",48.853717,2.399535
"Space Invader PA_1187, 89 rue AndrÃ© Joineau",48.882103,2.402702
"Space Invader PA_1188, 81 rue d'Assas",48.842502,2.334858
"Space Invader PA_1189, 43 rue LacÃ©pÃ¨de",48.844147,2.350387
"Space Invader PA_1190, 2 rue Princesse Leia",48.852589,2.334419
"Space Invader PA_1191, 1192, 1193, 1194 & 1195, le long de la D126B",48.814755,2.355387
"Space Invader PA_1196, 2 impasse Mathieu",48.8411,2.313336
"Space Invader PA_1197, 6 rue de l'ArrivÃ©e",48.843878,2.322431
"Space Invader PA_1198, 145 boulevard Raspail",48.842276,2.329685
"Space Invader PA_1199, Poterne des Peupliers",48.821567,2.352432
"Space Invader PA_1200, 35 rue de la BÃ»cherie",48.852528,2.347302
"Space Invader PA_1201, 14 rue Ternaux",48.86438,2.37326
"Space Invader PA_1202, 129 avenue de Wagram",48.883249,2.301697
"Space Invader PA_1203, 64 rue Monsieur le Prince",48.847823,2.340895
"Space Invader PA_1204, 61 rue d'Avron",48.852275,2.403237
"Space Invader PA_1205, bÃ¢timent Marguerite Bottard",48.835457,2.368736
"Space Invader PA_1206, 22 avenue de la RÃ©publique",48.866206,2.368824
"Space Invader PA_1207, 31 rue Lucien Sampaix",48.873118,2.361351
"Space Invader PA_1208, 35 rue Castagnary",48.833951,2.30942
"Space Invader PA_1209, 99 boulevard Saint-Germain",48.85219,2.338901
"Space Invader PA_1210, 3 rue Saint-Augustin",48.86885,2.337762
"Space Invader PA_1211, 1 passage MondÃ©sir",48.865411,2.385035
"Space Invader PA_1212, 16 place Jacques Bonsergent",48.87139,2.36078
"Space Invader PA_1213, 4 rue Berger",48.86088,2.34856
"Space Invader PA_1214, 42 rue Leroy DuprÃ©",48.842979,2.401823
"Space Invader PA_1215, 3 rue Danielle Casanova",48.86757,2.33329
"Space Invader PA_1216, 1 rue Duret",48.873466,2.285079
"Space Invader PA_1217, pont de la Concorde",48.863861,2.320227
"Space Invader PA_1218, 2 rue Mathys",48.89067,2.37648
"Space Invader PA_1219, 261 rue de Belleville",48.87559,2.39896
"Space Invader PA_1220, 7 rue d'Enghien",48.871694,2.352584
"Space Invader PA_1221, place Benjamin Fondane",48.84453,2.351911
"Space Invader PA_1222, 90 avenue de la RÃ©publique",48.863935,2.380904
"Space Invader PA_1223, 1 place de Passy",48.85785,2.27793
"Space Invader PA_1224, 57 avenue du docteur Netter",48.844904,2.405649
"Space Invader PA_1225 & 1226, 100 cours de Vincennes",48.84691,2.40845
"Space Invader PA_1227, 129 coulÃ©e verte RenÃ©-Dumont",48.844418,2.381721
"Space Invader PA_1228, 22 rue Watteau",48.834496,2.357361
"Space Invader PA_1229, 62 rue Lamartine",48.876716,2.339576
"Space Invader PA_1230, 7 rue Lafayette",48.873571,2.334758
"Space Invader PA_1231 & 1237, 200 avenue Jean JaurÃ¨s",48.888359,2.392077
"Space Invader PA_1232, 102 rue du Mont Cenis",48.8953,2.34591
"Space Invader PA_1233, 2 rue des Poissonniers",48.88558,2.34984
"Space Invader PA_1234, ObÃ©lisque de Villeneuve-le-Comte",48.79161,2.86916
"Space Invader PA_1235 & 1236, 72 rue Claude Bernard",48.840436,2.346044
"Space Invader PA_1238, CimetiÃ¨re de la Courneuve",48.936142,2.40488
"Space Invader PA_1239, 54 avenue Paul Vaillant Couturier",48.920939,2.411101
"Space Invader PA_1240, 114 boulevard Vincent Auriol",48.83349,2.36299
"Space Invader PA_1241, 1 quai de la Tournelle",48.849604,2.355828
"Space Invader PA_1242, 26 rue de la Plaine",48.84986,2.402556
"Space Invader PA_1243, 15 boulevard de MÃ©nilmontant",48.859383,2.388855
"Space Invader PA_1244, 4 rue Oberkampf",48.86267,2.36748
"Space Invader PA_1245, pont de la Tournelle",48.85012,2.35524
"Space Invader PA_1246, 12 pont Saint-Louis",48.85283,2.352059
"Space Invader PA_1247, HÃ´pital Robert DebrÃ©",48.881194,2.402437
"Space Invader PA_1248, 101 boulevard Richard Lenoir",48.86411,2.37048
"Space Invader PA_1249, 24 rue de la Verrerie",48.857501,2.354399
"Space Invader PA_1250, 176 rue de Bagnolet",48.864018,2.408127
"Space Invader PA_1251, 8 place Tristan Bernard",48.879424,2.29163
"Space Invader PA_1252, 110 rue Lauriston",48.866053,2.286101
"Space Invader PA_1253, 1 rue du Boccador",48.8659,2.303735
"Space Invader PA_1254, 23 rue Marbeuf",48.868783,2.303745
"Space Invader PA_1255, 5 place des Petits PÃ¨res",48.86657,2.34065
"Space Invader PA_1256, 29 rue des Petits HÃ´tels",48.87759,2.352
"Space Invader PA_1257, 1 avenue du PrÃ©sident Wilson",48.864625,2.300775
"Space Invader PA_1258, 13 rue de la Roquette",48.85416,2.37107
"Space Invader PA_1259, 39 boulevard Albert 1er",48.832738,2.493139
"Space Invader PA_1260, 8 rue de l'Amiral de Coligny",48.860761,2.34097
"Space Invader PA_1261, 73 boulevard de Bercy",48.838297,2.388899
"Space Invader PA_1262, 7 rue du Bouloi",48.863506,2.340478
"Space Invader PA_1263, Pont Neuf",48.85844,2.34213
"Space Invader PA_1264, MusÃ©e en Herbes",48.860166,2.342157
"Space Invader PA_1265, Centre Georges Pompidou",48.860307,2.352155
"Space Invader PA_1266, 41 rue Volta",48.866668,2.358042
"Space Invader PA_1267, 2 avenue de Bouvines",48.849561,2.395922
"Space Invader PA_1268, Pont-Neuf",48.858338,2.34264
"Space Invader PA_1269, 28 rue Sainte-Anne",48.866262,2.335576
"Space Invader PA_1270, passerelle du Bassin de la Villette",48.88649,2.37473
"Space Invader PA_1271, Square de la Fontaine",48.836064,2.483849
"Space Invader PA_1272, 1 rue VouillÃ©",48.835508,2.302815
"Space Invader PA_1273, 39 rue LinnÃ©",48.84598,2.35441
"Space Invader PA_1274, 10 square Desnouettes",48.834859,2.284039
"Space Invader PA_1275, 12 place d'Anvers",48.88263,2.3439
"Space Invader PA_1276, 21 place du Tertre",48.8867,2.34062
"Space Invader PA_1277, 52 rue Jean-Pierre Timbaud",48.86645,2.3729
"Space Invader PA_1278, 80 rue de Provence",48.874302,2.331238
"Space Invader PA_1279, 86 Boulevard Lefebvre",48.82879,2.29954
"Space Invader PA_1280, 14 rue de LÃ©vis",48.882183,2.31565
"Space Invader PA_1281, 2 rue des Fontaines du Temple",48.86545,2.36028
"Space Invader PA_1282, 106 avenue Auber",48.84608,2.42366
"Space Invader PA_1283, 3 rue des DÃ©chargeurs",48.85967,2.34593
"Space Invader PA_1284, pont ferroviaire",48.894141,2.304917
"Space Invader PA_1285, porte de Bagnolet",48.863176,2.413119
"Space Invader PA_1286, face au 72 rue de Rosny",48.86314,2.44873
"Space Invader PA_1287, 18 rue du Ravin",48.861909,2.423283
"Space Invader PA_1288, 5 quai de Loire",48.883774,2.371245
"Space Invader PA_1289 & PA_1290, place de l'Alma",48.864463,2.30079
"Space Invader PA_1291, 48 rue du Capitaine Dreyfus",48.859116,2.439633
"Space Invader PA_1292, 13 rue Darwin",48.890172,2.339008
"Space Invader PA_1293, 2 rue Titien",48.835936,2.358502
"Space Invader PA_1294, 34 rue de PenthiÃ¨vre",48.87243,2.31379
"Space Invader PA_1295, 4 place Edmond Michelet",48.86002,2.35008
"Space Invader PA_1296, 1 rue Albert Sorel",48.82371,2.32248
"Space Invader PA_1297, 89 rue de Reuilly",48.84447,2.39012
"Space Invader PA_1298, 1 avenue AndrÃ© Morizet",48.833676,2.243025
"Space Invader PA_1299, 42 rue Dauphine",48.854211,2.338847
"Space Invader PA_1300, Maison Internationale de sÃ©jour pour jeunes actifs",48.820773,2.375991
"Space Invader PA_1301, 11 rue FranÃ§ois de NeufchÃ¢teau",48.85615,2.38256
"Space Invader PA_1302, 1 rue Cail",48.88261,2.36154
"Space Invader PA_1303, 3 rue Saint-Claude",48.86007,2.36654
"Space Invader PA_1304 & 1305, 17 rue Monge",48.84787,2.35083
"Space Invader PA_1306, 46 avenue Pierre Brossolette",48.819987,2.310661
"Space Invader PA_1307, parc de Bercy",48.83654,2.37973
"Space Invader PA_1308, 103 avenue Edouard Vaillant",48.83359,2.24405
"Space Invader PA_1309, pont Mirabeau",48.846992,2.27452
"Space Invader PA_1310, 14 rue PenthiÃ¨vre",48.872937,2.316054
"Space Invader PA_1311, 15 rue Jean Nicot",48.860064,2.307714
"Space Invader PA_1312, 22 rue de la ComÃ¨te",48.85809,2.30925
"Space Invader PA_1313, 22 rue Duc",48.89254,2.341678
"Space Invader PA_1314, 139 rue Mouffetard",48.839807,2.349835
"Space Invader PA_1315, 142 avenue du GÃ©nÃ©ral Leclerc",48.823465,2.325342
"Space Invader PA_1316, 74 rue Baudricourt",48.824791,2.362316
"Space Invader PA_1317, 17 rue GÃ®t le CÅ“ur",48.853478,2.342471
"Space Invader PA_1318, 11 rue des Petites Ã‰curies",48.873174,2.353176
"Space Invader PA_1319, 1 rue de l'agent Bailly",48.878305,2.342657
"Space Invader PA_1320, 12 rue de la Tour d'Auvergne",48.87896,2.344649
"Space Invader PA_1321, 87 rue du Faubourg Montmartre",48.876741,2.348639
"Space Invader PA_1322, 53 rue du Faubourg Montmartre",48.875211,2.340823
"Space Invader PA_1323, square Sarah Bernhart",48.84958,2.403919
"Space Invader PA_1324, 4 rue Paradis",48.87452,2.35493
"Space Invader PA_1325, 56 rue de Paradis",48.87571,2.34906
"Space Invader PA_1326, 85 rue la Fayette",48.87706,2.34802
"Space Invader PA_1327, 84 rue de Hauteville",48.876683,2.35138
"Space Invader PA_1328, 27bis rue de Paradis",48.875096,2.351786
"Space Invader PA_1329, 2 rue Bleue",48.87586,2.34773
"Space Invader PA_1330, 20 rue Pirandello",48.836249,2.354942
"Space Invader PA_1331, 11 rue Henri Michaux",48.826936,2.354507
"Space Invader PA_1332, 46 rue des FossÃ©s Saint-Bernard",48.847532,2.353049
"Space Invader PA_1333, 10 rue de la Paix",48.868992,2.331137
"Space Invader PA_1334, 25 place VendÃ´me",48.868334,2.33012
"Space Invader PA_1336, 24 rue de Montreuil",48.8504,2.38552
"Space Invader PA_1337, 93 rue de Seine",48.852094,2.337119
"Space Invader PA_1338, 62 rue Mouffetard",48.84316,2.34947
"Space Invader PA_1339, 1 rue des Vignerons",48.84513,2.431637
"Space Invader PA_1340, 1 rue de Rochechouart",48.87657,2.3443
"Space Invader PA_1341, 40 avenue Aubert",48.847605,2.431089
"Space Invader PA_1342, place Joffre, allÃ©e Adrienne Lecouvreur",48.85396,2.30379
"Space Invader PA_1343, 72 boulevard de la Tour Maubourg",48.856405,2.309643
"Space Invader PA_1344, 26 rue Chanoinesse",48.85428,2.35011
"Space Invader PA_1345, 16 rue Jean-Baptiste Marty",48.82107,2.416826
"Space Invader PA_1346, pilier est du pont de l'Arsenal",48.849121,2.367468
"Space Invader PA_1347, 6 rue Notre-Dame-de-Nazareth",48.86697,2.36199
"Space Invader PA_1348, 39 rue du MarÃ©chal Leclerc",48.818205,2.424209
"Space Invader PA_1349, 51 rue de la Tombe Issoire",48.83023,2.33425
"Space Invader PA_1350, 133 rue de SÃ¨vres",48.847199,2.317914
"Space Invader PA_1351, 63 rue du Montparnasse",48.841848,2.325479
"Space Invader PA_1352, 117 avenue de Choisy",48.825731,2.360137
"Space Invader PA_1353, 9 rue Philippe de Champagne",48.832787,2.355016
"Space Invader PA_1354, 18 rue de l'Aqueduc",48.88067,2.360431
"Space Invader PA_1355, 85bis boulevard Magenta",48.877247,2.354811
"Space Invader PA_1356, 168 boulevard Diderot",48.847904,2.392827
"Space Invader PA_1357, 2 rue de Saint-Petersbourg",48.87968,2.32403
"Space Invader PA_1358, 3 rue Royer-Collard",48.845624,2.342319
"Space Invader PA_1359, place de la Sorbonne",48.848891,2.342013
"Space Invader PA_1360, 2 rue des FossÃ©s Saint-Jacques",48.846042,2.343019
"Space Invader PA_1361, 3 allÃ©e Verte",48.859462,2.370537
"Space Invader PA_1362, 2 rue des Boulets",48.849187,2.391903
"Space Invader PA_1363, 70 quai de la Loire",48.886605,2.377463
"Space Invader PA_1364, 2 rue Paul Bert",48.855164,2.419351
"Space Invader PA_1365, 14 quai de BÃ©thune",48.850272,2.358674
"Space Invader PA_1366, 90 avenue Ledru-Rollin",48.85137,2.37634
"Space Invader PA_1367, 160 boulevard Berthier",48.886719,2.29596
"Space Invader PA_1368, place FranÃ§ois Mitterrand",48.865088,2.443442
"Space Invader PA_1369, 52 avenue du PrÃ©sident Wilson",48.904005,2.359106
"Space Invader PA_1370, 1 rue Larrey",48.84147,2.353741
"Space Invader PA_1371, 107 rue de la GlaciÃ¨re",48.827832,2.342522
"Space Invader PA_1372, 64 rue Championnet",48.895855,2.346609
"Space Invader PA_1373, 20 rue Marie Stuart",48.865095,2.347384
"Space Invader PA_1374, 3 rue Clotilde de Vaux",48.85767,2.368618
"Space Invader PA_1375, 42 boulevard de MÃ©nilmontant",48.863173,2.387689
"Space Invader PA_1376, 1 rue du capitaine Roland Deplanque",48.80272,2.42844
"Space Invader PA_1377, 121 avenue de Saint-Ouen",48.8955,2.328048
"Space Invader PA_1378, rue des Caves du Roi",48.825606,2.207041
"Space Invader PA_1379, 5 avenue de l'Europe",48.82426,2.211876
"Space Invader PA_1380, 19 rue de la Harpe",48.852444,2.344784
"Space Invader PA_1381, passerelle rue de l'Ã‰pine",48.863603,2.425093
"Space Invader PA_1382, 160 rue des Rosiers",48.90133,2.34393
"Space Invader PA_1383, 2 boulevard de l'HÃ´pital",48.84314,2.36379
"Space Invader PA_1384, 25 rue Daubenton",48.841148,2.352861
"Space Invader PA_1385, 4 rue BoissiÃ¨re",48.865518,2.293006
"Space Invader PA_1386, 3 rue Henri Mayer",48.827843,2.275555
"Space Invader PA_1387, 52 avenue Pierre Brossolette",48.820094,2.310909
"Space Invader PA_1388, face Ã  la gare de Meudon - Val-Fleury",48.80819,2.241036
"Space Invader PA_1389, Ã  l'est du viaduc rue de Paris",48.813576,2.246601
"Space Invader PA_1390, 5 rue Rouget de Lisle",48.829516,2.262607
"Space Invader PA_1391, 31 rue Descartes",48.813413,2.389114
"Space Invader PA_1392, 8 rue d'Hauteville",48.871013,2.34982
"Space Invader PA_1393, 13 rue Marat",48.81102,2.384178
"Space Invader PA_1394, 27 rue des Moines",48.889173,2.319612
"Space Invader PA_1395, 44 rue Montorgueil",48.864532,2.346783
"Space Invader PA_1396, 96 boulevard Berthier",48.890105,2.303452
"Space Invader PA_1397, 2 rue d'Aguesseau",48.869855,2.319257
"Space Invader PA_1398, 157 rue Cardinet",48.891203,2.317949
"Space Invader PA_1399, 24 rue Vauvenargues",48.89351,2.33337
"Space Invader PA_1400, sur l'atelier de maintenance de la ligne 7",48.816723,2.364213
"Space Invader PA_1401, face Ã  l'immeuble Belledonne",48.852234,2.48951
"Space Invader PA_1402, 52 rue des BruyÃ¨res",48.876339,2.414624
"Space Invader PA_1403, 50 avenue Pierre Grenier",48.832218,2.25343
"Space Invader PA_1404, 14 boulevard Diderot",48.845257,2.370876
"Space Invader PA_1405, autoroute de l'Est/N486",48.830569,2.492884
"Space Invader PA_1406, 11 rue TarbÃ©",48.886993,2.313772
"Space Invader PA_1407, 75 rue Saint-Jacques",48.849721,2.345072
"Space Invader PA_1408, derriÃ¨re le square Charles-Hermite",48.900471,2.367302
"Space Invader PA_1409, 63 rue Gabriel PÃ©ri",48.81045,2.3502
"Space Invader PA_1410, 82 rue Nollet",48.887532,2.320344
"Space Invader PA_1411, 98 avenue Paul Doumer",48.85871,2.2757
"Space Invader PA_1412, 34 boulevard Pereire",48.88794,2.307107
"Space Invader PA_1413, 13 rue de LÃ¼beck",48.866212,2.293588
"Space Invader PA_1414, 16 avenue de Vincennes",48.844979,2.436589
"Space Invader PA_1415, 83 rue Victor Hugo",48.81849,2.383889
"Space Invader PA_1416, place de la RÃ©sistance",48.821266,2.250127
"Space Invader PA_1417, escalier derriÃ¨re la galerie d'anatomie",48.842906,2.362192
"Space Invader PA_1418, 18 avenue de Lowendal",48.849389,2.303341
"Space Invader PA_1419, 1 rue du ChÃ¢teau d'Eau",48.868935,2.362326
"Space Invader PA_1420, 28 rue de Chaligny",48.847205,2.383652
"Space Invader PA_1421, 49 du Volga",48.852627,2.407411
"Space Invader PA_1422, Pondorly",48.757865,2.348017
"Space Invader PA_1423, 33 rue PoissonniÃ¨re",48.870216,2.347786
"Space Invader PA_1424, 1 rue PelÃ©e",48.859587,2.369238
"Space Invader PA_1425, 9 rue Sedaine",48.855821,2.371851
"Space Invader PA_1426 & PA_1427, pavillon ouest de la porte de Neuilly",48.880106,2.258447
"Space Invader PA_1428, Gare de l'Avenue Foch",48.870968,2.275511
"Space Invader PA_1429, 1 rue de la Porte d'Issy",48.832224,2.280645
"Space Invader PA_1430, 130 boulevard Berthier",48.888272,2.299683
"Space Invader PA_1431, dernier Ã©tage de la Tour Eiffel",48.858271,2.294608
"Space Invader PA_1432, place Igor Stravinsky",48.85953,2.35116
"Space Invader PA_1433, 36 rue Daubenton",48.841104,2.352405
"Space Invader PA_1434, 39 rue Edouard Vaillant",48.855267,2.432581
"Space Invader VRS_001, 2 rue du Baillage",48.807637,2.130904
"Space Invader VRS_002, rue des 2 Portes",48.806304,2.130867
"Space Invader VRS_003, 1 rue des Deux Portes",48.805509,2.130321
"Space Invader VRS_004, carrÃ© Ã  la MarÃ©e",48.8071,2.13219
"Space Invader VRS_005, 10 rue de Fontenay",48.801279,2.1253
"Space Invader VRS_006, 2 avenue de Paris",48.801969,2.129281
"Space Invader VRS_007, 2 rue Saint-Lazare",48.808584,2.129415
"Space Invader VRS_008, 40 rue du Vieux Versailles",48.800284,2.124758
"Space Invader VRS_009, 12 avenue du GÃ©nÃ©ral de Gaulle",48.800617,2.128459
"Space Invader VRS_010, 48 boulevard de Jardy",48.832282,2.152928
"Space Invader VRS_011, 65 avenue de Saint-Cloud",48.80561,2.13536
"Space Invader VRS_012, 1 place Hoche",48.8063,2.12728
"Space Invader VRS_013, pavillon de l'Octroi",48.798473,2.153225
"Space Invader VRS_014, 25 rue de Noailles",48.7981,2.13499
"Space Invader VRS_015, 15 rue du Peintre Lebrun",48.80652,2.12477
"Space Invader VRS_016, 40 rue de l'Orangerie",48.7996,2.12429
"Space Invader VRS_017, 27 rue des RÃ©servoirs",48.8094,2.12515
"Space Invader VRS_018, 17 rue Colbert",48.805025,2.127111
"Space Invader VRS_019, 0 rue d'Anjou",48.79795,2.123183
"Space Invader VRS_020, allÃ©e du Potager",48.800811,2.119912
"Space Invader VRS_021, 0 rue de Limoges",48.800292,2.132251
"Space Invader VRS_022, 16 rue Sainte-Anne",48.80536,2.1258
"Space Invader VRS_023, jardins de l'Orangerie",48.801412,2.118563
"Space Invader VRS_034, 0 rue Pierre Bertin",48.806876,2.143041
"Space Invader VRS_035, 1 rue de Bretagne",48.80226,2.15922
"Space Invader VRS_036, 30 rue des Chantiers",48.795779,2.138546
"Space Invader VRS_037, 3 rue Saint-HonorÃ©",48.798534,2.125345
"Space Invader VRS_038, Place d'Armes",48.803361,2.126332
"Space Invader VRS_039, 0 rue de la Paroisse",48.8087,2.12389
"Space Invader VRS_040, 1 avenue de Maintenon",48.819504,2.137759
"Space Invader VRS_041, 42 rue du MarÃ©chal Foch",48.809835,2.134159
"Space Invader VRS_042, 54 avenue de Villeneuve l'Ã‰tang",48.81891,2.149957
"Space Invader, PA_0227, 15 rue Martel",48.87415,2.353033